year,reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,uncomtrade_id
2003,Dominica,HS1996,XCD,Export,0.37037,Special,FOB,Last Known Destination,212
2003,Dominican Rep.,HS1996,USD,Import,1,General,FOB,Origin,214
2003,Dominican Rep.,HS1996,USD,Export,1,General,FOB,Last Known Destination,214
2003,Gambia,HS1996,GMD,Import,0.0365,General,CIF,Origin,270
2003,Gambia,HS1996,GMD,Export,0.034998,General,FOB,Last Known Destination,270
2003,Ghana,HS1996,USD,Import,1,General,CIF,Origin,288
2003,Ghana,HS1996,USD,Export,1,General,FOB,Last Known Destination,288
2003,Guinea-Bissau,HS1996,XAF,Import,0.001745,General,CIF,Consignment,624
2003,Guinea-Bissau,HS1996,XAF,Export,0.001723,General,FOB,Last Known Destination,624
2003,Mali,HS1996,XOF,Import,0.00172,General,CIF,Origin,466
2003,Mali,HS1996,XOF,Export,0.001716,General,FOB,Last Known Destination,466
2003,Niger,HS2002,XOF,Import,0.001742,General,CIF,Origin,562
2003,Niger,HS2002,XOF,Export,0.001724,General,FOB,Last Known Destination,562
2003,Nigeria,HS1996,NGN,Import,0.007744,General,CIF,Origin,566
2003,Nigeria,HS1996,NGN,Export,0.007744,General,FOB,Last Known Destination,566
2003,Senegal,HS2002,XOF,Import,0.001724,Special,CIF,Origin,686
2003,Senegal,HS2002,XOF,Export,0.001724,Special,FOB,Last Known Destination,686
2003,Togo,HS1996,USD,Import,1,Special,CIF,Origin,768
2003,Togo,HS1996,USD,Export,1,Special,FOB,Last Known Destination,768
2003,Ecuador,HS2002,USD,Import,1,Special,CIF,Origin,218
2003,Ecuador,HS2002,USD,Export,1,Special,FOB,Last Known Destination,218
2003,El Salvador,HS2002,USD,Import,1,General,CIF,Origin,222
2003,El Salvador,HS2002,USD,Export,1,General,FOB,Last Known Destination,222
2003,Estonia,HS2002,EEK,Import,0.072467,General,CIF,Origin,233
2003,Estonia,HS2002,EEK,Export,0.072474,General,FOB,Last Known Destination,233
2003,EU-28,HS2002,EUR,Import,1.13088,Special,CIF,Origin,97
2003,EU-28,HS2002,EUR,Export,1.13216,Special,FOB,Last Known Destination,97
2003,Albania,HS2002,ALL,Import,0.008249,Special,CIF,Origin,8
2003,Albania,HS2002,ALL,Export,0.008221,Special,FOB,Last Known Destination,8
2003,Hungary,HS2002,USD,Import,1,Special,CIF,Origin,348
2003,Hungary,HS2002,USD,Export,1,Special,FOB,Last Known Destination,348
2003,Poland,HS2002,USD,Import,1,Special,CIF,Origin,616
2003,Poland,HS2002,USD,Export,1,Special,FOB,Last Known Destination,616
2003,Romania,HS2002,USD,Import,1,Special,CIF,Origin,642
2003,Romania,HS2002,USD,Export,1,Special,FOB,Last Known Destination,642
2003,Slovakia,HS2002,SKK,Import,0.027342,Special,FOB,Origin,703
2003,Slovakia,HS2002,SKK,Export,0.027347,Special,FOB,Last Known Destination,703
2003,Iceland,HS2002,ISK,Import,0.013054,Special,CIF,Origin,352
2003,Iceland,HS2002,ISK,Export,0.013038,Special,FOB,Last Known Destination,352
2003,Norway,HS2002,NOK,Import,0.140676,General,CIF,Origin,579
2003,Norway,HS2002,NOK,Export,0.140691,General,FOB,Last Known Destination,579
2003,Switzerland,HS2002,CHF,Import,0.743419,Special,CIF,Consignment,757
2003,Switzerland,HS2002,CHF,Export,0.743651,Special,FOB,Last Known Destination,757
2003,Latvia,HS2002,USD,Import,1,General,CIF,Origin,428
2003,Latvia,HS2002,USD,Export,1,General,FOB,Last Known Destination,428
2003,Lithuania,HS2002,USD,Import,1,General,CIF,Origin,440
2003,Lithuania,HS2002,USD,Export,1,General,FOB,Last Known Destination,440
2003,Faeroe Isds,HS2002,DKK,Import,0.152073,General,CIF,Origin,234
2003,Faeroe Isds,HS2002,DKK,Export,0.152188,General,FOB,Last Known Destination,234
2003,Finland,HS2002,EUR,Import,1.131226,Special,CIF,Origin,246
2003,Finland,HS2002,EUR,Export,1.132291,Special,FOB,Last Known Destination,246
2003,France,HS2002,EUR,Import,1.130971,Special,CIF,Origin,251
2003,France,HS2002,EUR,Export,1.131862,Special,FOB,Last Known Destination,251
2003,Germany,HS2002,USD,Import,1,Special,CIF,Origin,276
2003,Germany,HS2002,USD,Export,1,Special,FOB,Last Known Destination,276
2003,Greece,HS2002,EUR,Import,1.131032,Special,CIF,Origin/Consignment for Intra-EU,300
2003,Greece,HS2002,EUR,Export,1.130362,Special,FOB,Last Known Destination,300
2003,Ireland,HS2002,EUR,Import,1.13177,General,CIF,Origin,372
2003,Ireland,HS2002,EUR,Export,1.132192,General,FOB,Last Known Destination,372
2003,Italy,HS2002,EUR,Import,1.130829,Special,CIF,Origin/Consignment for Intra-EU,381
2003,Italy,HS2002,EUR,Export,1.131712,Special,FOB,Last Known Destination,381
2003,Luxembourg,HS2002,EUR,Import,1.13089,Special,CIF,Origin/Consignment for Intra-EU,442
2003,Luxembourg,HS2002,EUR,Export,1.12978,Special,FOB,Last Known Destination,442
2003,Malta,HS2002,MTL,Import,2.655567,General,CIF,Origin/Consignment for Intra-EU,470
2003,Malta,HS2002,MTL,Export,2.65754,General,FOB,Last Known Destination,470
2003,Netherlands,HS2002,EUR,Import,1.131229,Special,CIF,Origin/Consignment for Intra-EU,528
2003,Netherlands,HS2002,EUR,Export,1.131029,Special,FOB,Last Known Destination,528
2003,Portugal,HS2002,EUR,Import,1.129932,Special,CIF,Origin/Consignment for Intra-EU,620
2003,Portugal,HS2002,EUR,Export,1.133284,Special,FOB,Last Known Destination,620
2003,Slovenia,HS2002,USD,Import,1,Special,CIF,Origin,705
2003,Slovenia,HS2002,USD,Export,1,Special,FOB,Last Known Destination,705
2003,Spain,HS2002,EUR,Import,1.132853,Special,CIF,Origin/Consignment for Intra EU,724
2003,Spain,HS2002,EUR,Export,1.132125,Special,FOB,Last Known Destination,724
2003,Sweden,HS2002,SEK,Import,0.123947,Special,CIF,Origin/Consignment for Intra-EU,752
2003,Sweden,HS2002,SEK,Export,0.124007,Special,FOB,Last Known Destination,752
2003,North Macedonia,HS2002,USD,Import,1,Special,FOB,Origin,807
2003,North Macedonia,HS2002,USD,Export,1,Special,FOB,Last Known Destination,807
2003,United Kingdom,HS2002,GBP,Import,1.634786,General,CIF,Origin/Consignment for Intra-EU,826
2003,United Kingdom,HS2002,GBP,Export,1.634023,General,FOB,Last Known Destination,826
2003,Fiji,HS2002,FJD,Import,0.528516,General,CIF,Purchase,242
2003,Fiji,HS2002,FJD,Export,0.532646,General,FOB,Sale,242
2003,French Polynesia,HS2002,XPF,Import,0.009477,Special,CIF,Origin,258
2003,French Polynesia,HS2002,XPF,Export,0.009477,Special,FOB,Last Known Destination,258
2003,FS Micronesia,HS2002,USD,Import,1,General,CIF,Origin,583
2003,FS Micronesia,HS2002,USD,Export,1,General,FOB,Last Known Destination,583
2003,Gabon,HS1996,XAF,Import,0.001721,General,CIF,Origin,266
2003,Gabon,HS1996,XAF,Export,0.001721,General,FOB,Last Known Destination,266
2003,Greenland,HS2002,DKK,Import,0.152034,General,CIF,Origin,304
2003,Greenland,HS2002,DKK,Export,0.152423,General,FOB,Last Known Destination,304
2003,Grenada,HS1996,USD,Import,1,General,CIF,Origin,308
2003,Grenada,HS1996,USD,Export,1,General,FOB,Last Known Destination,308
2003,Guatemala,HS2002,USD,Import,1,Special,CIF,Origin,320
2003,Guatemala,HS2002,USD,Export,1,Special,FOB,Last Known Destination,320
2003,Guyana,HS1996,GYD,Import,0.005158,Special,CIF,Origin,328
2003,Guyana,HS1996,GYD,Export,0.005154,Special,FOB,Last Known Destination,328
2003,Honduras,HS2002,USD,Import,1,Special,CIF,Origin,340
2003,Honduras,HS2002,USD,Export,1,Special,FOB,Last Known Destination,340
2003,India,HS2002,INR,Import,0.021501,General,CIF,Origin,699
2003,India,HS2002,INR,Export,0.021495,General,FOB,Last Known Destination,699
2003,Indonesia,HS1996,USD,Import,1,General Export/Special Import,CIF,Origin,360
2003,Indonesia,HS1996,USD,Export,1,General Export/Special Import,FOB,Last Known Destination,360
2003,Iran,HS2002,USD,Import,1,Special,CIF,Origin,364
2003,Iran,HS2002,USD,Export,1,Special,FOB,Last Known Destination,364
2003,Israel,HS2002,USD,Import,1,Special,CIF,Origin,376
2003,Israel,HS2002,USD,Export,1,Special,FOB,Sale,376
2003,Jamaica,HS1996,USD,Import,1,Special,CIF,Origin,388
2003,Jamaica,HS1996,USD,Export,1,Special,FOB,Last Known Destination,388
2003,Japan,HS2002,JPY,Import,0.008644,General,CIF,Origin,392
2003,Japan,HS2002,JPY,Export,0.008653,General,FOB,Last Known Destination,392
2003,Jordan,HS2002,JOD,Import,1.41044,Special,CIF,Origin,400
2003,Jordan,HS2002,JOD,Export,1.41044,Special,FOB,Last Known Destination,400
2003,Kuwait,HS1992,KWD,Import,3.357204,Special,CIF,Origin,414
2003,Kuwait,HS1992,KWD,Export,3.355513,Special,FOB,Last Known Destination,414
2003,Lesotho,HS1992,LSL,Import,0.133187,General,CIF,Origin,426
2003,Lesotho,HS1992,LSL,Export,0.133684,General,FOB,Last Known Destination,426
2003,Maldives,HS2002,MVR,Import,0.078125,General,CIF,Origin,462
2003,Maldives,HS2002,MVR,Export,0.078125,General,FOB,Last Known Destination,462
2003,Mauritania,HS1996,XOF,Import,0.003801,General,CIF,Origin,478
2003,Mauritania,HS1996,XOF,Export,0.003802,General,FOB,Last Known Destination,478
2003,Mozambique,HS2002,USD,Import,1,General,CIF,Origin,508
2003,Mozambique,HS2002,USD,Export,1,General,FOB,Last Known Destination,508
2003,Nepal,HS2002,NPR,Import,0.013137,General,CIF,Origin,524
2003,Nepal,HS2002,NPR,Export,0.013127,General,FOB,Last Known Destination,524
2003,Samoa,HS1996,WST,Import,0.334136,General,CIF,Origin,882
2003,Samoa,HS1996,WST,Export,0.334432,General,FOB,Last Known Destination,882
2003,Sao Tome and Principe,HS1996,STD,Import,1.07e-4,Special,CIF,Origin,678
2003,Sao Tome and Principe,HS1996,STD,Export,1.07e-4,Special,FOB,Last Known Destination,678
2003,Solomon Isds,HS2002,SBD,Import,0.133194,Special,CIF,Origin,90
2003,Solomon Isds,HS2002,SBD,Export,0.133232,Special,FOB,Last Known Destination,90
2003,Tuvalu,HS1992,AUD,Import,0.6527,General,CIF,Origin,798
2003,Tuvalu,HS1992,AUD,Export,0.659965,General,FOB,Sale,798
2003,Yemen,SITC Rev.3,YER,Import,0.005459,Special,CIF,Origin,887
2003,Yemen,SITC Rev.3,YER,Export,0.00545,Special,FOB,Last Known Destination,887
2003,Lebanon,HS2002,USD,Import,1,General,CIF,Origin,422
2003,Lebanon,HS2002,USD,Export,1,General,FOB,Last Known Destination,422
2003,Libya,SITC Rev.3,LYD,Import,0.772163,General,CIF,Origin,434
2003,Malaysia,HS2002,MYR,Import,0.263158,General,CIF,Origin,458
2003,Malaysia,HS2002,MYR,Export,0.263158,General,FOB,Last Known Destination,458
2003,Mayotte,HS2002,EUR,Import,1.138238,General,CIF,Origin,175
2003,Mayotte,HS2002,EUR,Export,1.130115,General,FOB,Last Known Destination,175
2003,Paraguay,HS2002,USD,Import,1,General,CIF,Origin,600
2003,Paraguay,HS2002,USD,Export,1,General,FOB,Last Known Destination,600
2003,Uruguay,HS2002,USD,Import,1,Special,CIF,Origin,858
2003,Uruguay,HS2002,USD,Export,1,Special,FOB,Last Known Destination,858
2003,Mexico,HS2002,USD,Import,1,General,FOB,Origin,484
2003,Mexico,HS2002,USD,Export,1,General,FOB,Last Known Destination,484
2003,Mongolia,HS2002,USD,Import,1,General,CIF,Origin,496
2003,Mongolia,HS2002,USD,Export,1,General,FOB,Last Known Destination,496
2003,Montserrat,HS1992,XCD,Import,0.37037,Special,CIF,Origin,500
2003,Montserrat,HS1992,XCD,Export,0.37037,Special,FOB,Last Known Destination,500
2003,Morocco,HS2002,MAD,Import,0.104599,Special,CIF,Origin,504
2003,Morocco,HS2002,MAD,Export,0.104632,Special,FOB,Last Known Destination,504
2003,USA,HS2002,USD,Import,1,General,CIF,Origin,842
2003,USA,HS2002,USD,Export,1,General,FOB,Last Known Destination,842
2003,Neth. Antilles,SITC Rev.3,ANG,Import,0.558659,Special,CIF,Consignment,530
2003,Neth. Antilles,SITC Rev.3,ANG,Export,0.558659,Special,FOB,Last Known Destination,530
2003,New Caledonia,HS2002,XPF,Import,0.009406,Special,CIF,Consignment,540
2003,New Caledonia,HS2002,XPF,Export,0.009492,Special,FOB,Last Known Destination,540
2003,New Zealand,HS2002,NZD,Import,0.583967,General,CIF,Origin,554
2003,New Zealand,HS2002,NZD,Export,0.581988,General,FOB,Last Known Destination,554
2003,Nicaragua,HS2002,USD,Import,1,General,CIF,Origin,558
2003,Nicaragua,HS2002,USD,Export,1,General,FOB,Last Known Destination,558
2003,Algeria,HS2002,DZD,Import,0.012932,Special,CIF,Origin,12
2003,Algeria,HS2002,DZD,Export,0.012945,Special,FOB,Last Known Destination,12
2003,Tunisia,HS2002,TND,Import,0.777119,General,CIF,Origin,788
2003,Tunisia,HS2002,TND,Export,0.776094,General,FOB,Last Known Destination,788
2003,Papua New Guinea,HS2002,USD,Import,1,General,CIF,Origin,598
2003,Papua New Guinea,HS2002,USD,Export,1,General,FOB,Consignment,598
2003,Tonga,HS1992,TOP,Import,0.466923,General,CIF,Origin,776
2003,Tonga,HS1992,TOP,Export,0.46993,General,FOB,Last Known Destination,776
2003,Wallis and Futuna Isds,HS1992,XPF,Import,0.009482,General,CIF,Origin,876
2003,Wallis and Futuna Isds,HS1992,XPF,Export,0,General,FOB,NA,876
2003,Rep. of Korea,HS2002,USD,Import,1,General,CIF,Origin,410
2003,Rep. of Korea,HS2002,USD,Export,1,General,FOB,Last Known Destination,410
2003,Turkey,HS2002,USD,Import,1,Special,CIF,Origin,792
2003,Turkey,HS2002,USD,Export,1,Special,FOB,Last Known Destination,792
2003,Oman,HS2002,OMR,Import,2.60078,General,CIF,Origin,512
2003,Oman,HS2002,OMR,Export,2.60078,General,FOB,Last Known Destination,512
2003,Qatar,HS1996,QAR,Import,0.27473,Special,CIF,Origin,634
2003,Qatar,HS1996,QAR,Export,0.27473,Special,FOB,Last Known Destination,634
2003,Saudi Arabia,HS2002,SAR,Import,0.266667,General,CIF,Origin,682
2003,Saudi Arabia,HS2002,SAR,Export,0.266667,General,FOB,Sale,682
2003,United Arab Emirates,HS2002,AED,Import,0.272294,Special,CIF,Origin,784
2003,United Arab Emirates,HS2002,AED,Export,0.272294,Special,FOB,Consumption,784
2003,Venezuela,HS1996,USD,Import,1,General,FOB,Origin,862
2003,Venezuela,HS1996,USD,Export,1,General,FOB,Last Known Destination,862
2003,"Other Asia, nes",HS1996,USD,Import,1,Special,CIF,Origin,490
2003,"Other Asia, nes",HS1996,USD,Export,1,General,FOB,Last Known Destination,490
2003,Pakistan,HS2002,PKR,Import,0.017319,General,CIF,Origin,586
2003,Pakistan,HS2002,PKR,Export,0.017318,General,FOB,Last Known Destination,586
2003,Panama,HS2002,USD,Import,1,General,CIF,Origin,591
2003,Panama,HS2002,USD,Export,1,General,FOB,Last Known Destination,591
2003,Peru,HS2002,USD,Import,1,Special,CIF,Origin,604
2003,Peru,HS2002,USD,Export,1,Special,FOB,Last Known Destination,604
2003,Philippines,HS1996,USD,Import,1,General,CIF,Origin,608
2003,Philippines,HS1996,USD,Export,1,General,FOB,Last Known Destination,608
2003,Botswana,HS1996,BWP,Import,0.201687,Special,CIF,Origin,72
2003,Botswana,HS1996,BWP,Export,0.201564,Special,FOB,Last Known Destination,72
2003,South Africa,HS2002,ZAR,Import,0.133177,Special,FOB,Origin,710
2003,South Africa,HS2002,ZAR,Export,0.13297900000000001,Special,FOB,Last Known Destination,710
